Date,FREN,ZG,SFSN,SLHN,LUKN,PM,PSPN,MOLN,GLKBN,MBTN1,BCGE,LUMX,DAE,FI-N,SGKN,PMN,PLAN,IGPH,BALN,WMN
2019-07-19,11.8023,6080.0,73.2027,383.76,72.8725,380.1171,101.4796,13.9,23.938,,183.2481,0.099,127.3174,802.1398,356.823,390.1638,226.8293,1.63,143.689,0.0
2019-07-22,11.8023,6100.0,72.6947,382.2795,72.7883,390.2712,100.6318,13.5,23.8563,,184.6328,0.0855,133.222,787.649,355.9824,400.5863,225.0362,1.57,142.9781,0.0
2019-07-23,11.8023,6120.0,74.9577,382.5912,73.3774,388.0638,100.2079,13.38,23.938,,184.1713,0.0855,137.0969,801.6724,358.0839,398.3205,225.0362,1.55,142.8201,0.0
2019-07-24,11.8023,6140.0,75.7429,380.4094,73.5457,386.7394,99.8688,12.98,24.1014,,181.8633,0.0865,138.573,811.4888,358.0839,396.9611,225.0362,1.54,142.9781,0.0
2019-07-25,11.7614,6160.0,75.9738,379.6302,73.2932,392.9201,100.547,13.32,24.3465,,183.2481,0.0965,139.3111,815.2284,359.765,403.3052,225.9327,1.62,142.5831,0.0
2019-07-26,11.8023,6200.0,76.0662,379.7861,72.9566,392.0372,100.7166,13.1,24.2648,,181.8633,0.096,141.3408,822.7075,359.3447,402.3989,224.1396,1.56,142.5041,0.0
2019-07-29,11.8023,6200.0,71.8172,381.8899,73.8823,393.8031,101.5644,13.24,24.3465,,183.7097,0.085,139.8646,811.0214,358.0839,404.2115,225.0362,1.56,142.9781,0.0
2019-07-30,11.8433,6200.0,70.6164,376.7471,73.9664,392.0372,100.9709,12.88,24.2648,,184.6328,0.094,137.8349,804.9445,355.5621,402.3989,226.8293,1.61,142.1092,0.0
2019-07-31,11.8433,6160.0,70.7088,375.1887,74.0506,387.6223,101.0557,13.28,24.5099,,183.7097,0.094,141.7098,804.0096,357.6636,397.8674,225.9327,1.61,142.1092,0.0
2019-08-02,11.8433,6140.0,68.7228,368.2538,73.6298,389.3883,102.6665,13.28,24.2648,,183.2481,0.0825,138.573,791.3886,358.9244,399.68,225.9327,1.59,141.4772,0.0
2019-08-05,11.8433,6200.0,66.5059,360.6175,73.0408,394.2446,102.1578,12.68,24.2648,,184.1713,0.0825,132.6684,760.537,358.9244,404.6647,227.7259,1.58,139.7394,0.0
2019-08-06,11.8023,6240.0,66.2288,358.0462,72.7042,389.8297,102.1578,12.66,24.2648,,183.2481,0.09,133.0375,760.0696,356.4027,400.1332,225.9327,1.57,138.3965,0.0
2019-08-07,11.8433,6240.0,66.3212,358.9812,72.8725,381.4416,102.9208,13.0,24.4282,,185.556,0.0925,132.4839,752.123,358.9244,391.5233,224.1396,1.57,139.1864,0.0
2019-08-08,11.8433,6280.0,66.6907,364.2019,72.8725,383.649,103.3447,12.22,24.4282,,184.6328,0.092,133.9601,761.9394,360.1853,393.789,228.6224,1.57,140.3713,0.0
2019-08-09,11.8843,6200.0,64.8895,363.5785,73.2932,386.7394,104.8707,12.56,24.5099,,184.6328,0.092,133.0375,750.2532,356.4027,396.9611,228.6224,1.55,141.9512,0.0
2019-08-12,11.9253,6140.0,65.5361,363.5006,73.0408,377.9097,105.2946,12.86,25.3269,,182.7865,0.092,133.9601,749.7857,355.5621,387.8981,228.6224,1.54,142.0302,0.0
2019-08-13,11.9253,6180.0,66.1365,362.6435,72.3676,365.5482,105.4642,12.84,25.0001,,184.6328,0.092,136.1743,748.8508,353.881,375.2098,228.6224,1.52,142.4252,0.0
2019-08-14,11.8843,6120.0,65.2128,355.5527,70.9371,370.846,106.4815,13.08,25.7354,,184.6328,0.092,135.0672,733.8925,347.5767,380.6476,228.6224,1.52,139.3444,0.0
2019-08-15,11.8433,6120.0,64.4276,357.1111,70.8529,337.2932,109.364,12.28,25.0818,,184.6328,0.092,132.8529,725.011,356.823,346.2081,230.4155,1.56,139.1074,0.0
2019-08-16,11.8843,6100.0,65.4437,361.3188,70.7688,339.9421,110.2118,12.72,25.4903,,184.1713,0.092,138.3885,734.8274,360.6056,348.927,231.3121,1.55,141.2403,0.0
2019-08-19,11.8843,6040.0,66.275,367.7083,70.6846,354.0696,110.89,13.16,25.3269,,184.6328,0.092,140.6027,745.1113,364.8084,363.4278,228.6224,1.5,143.0571,0.0
2019-08-20,11.8843,6080.0,64.9819,366.2278,71.1895,340.3836,110.4661,13.14,25.3269,,183.7097,0.089,137.0969,738.567,361.8664,349.3801,228.6224,1.5,142.7411,0.0
2019-08-21,11.9253,6100.0,66.8292,368.1759,70.4322,338.6177,110.4661,13.0,25.8171,,184.1713,0.081,140.4182,752.5904,366.4896,347.5675,227.7259,1.56,143.4521,0.0
2019-08-22,12.0482,6120.0,67.3835,367.007,70.7688,332.8784,110.2966,13.14,25.4903,,184.1713,0.081,139.1266,763.8092,366.9099,341.6766,229.519,1.5,142.8201,0.0
2019-08-23,12.0892,6160.0,66.3674,366.6954,69.9273,335.5273,111.5682,13.16,25.4086,,183.7097,0.083,138.3885,754.4602,366.0693,344.3955,228.6224,1.45,142.6621,0.0
2019-08-26,12.1302,6140.0,65.8132,367.3967,69.8431,332.8784,110.7204,12.8,25.4903,,181.8633,0.08,137.8349,738.0995,362.707,341.6766,229.519,1.42,142.3462,0.0
2019-08-27,12.0892,6140.0,65.6746,362.2539,70.4322,331.1125,111.8226,12.78,25.1635,,181.8633,0.076,138.573,743.2415,362.707,339.8639,228.6224,1.41,141.3982,0.0
2019-08-28,12.0892,6140.0,65.5361,360.3059,71.0212,334.2029,111.7378,13.3,25.0001,,183.7097,0.076,138.0194,739.5019,361.0259,343.036,228.6224,1.4,136.8166,0.0
2019-08-29,12.0892,6160.0,66.1827,364.2019,71.6103,348.7718,110.7204,13.4,25.2452,,184.6328,0.087,140.9717,750.2532,365.2287,357.99,227.7259,1.42,134.5258,0.0
2019-08-30,12.0892,6140.0,66.7831,365.6824,71.6103,349.6548,111.4834,14.06,25.4086,,182.7865,0.0875,142.4479,757.7323,369.0113,358.8963,227.7259,1.4,133.2619,0.0
2019-09-02,12.0892,6120.0,67.014,365.6045,70.6846,330.671,111.4834,14.02,25.4903,,182.3249,0.084,141.1563,753.9928,367.7504,339.4108,227.7259,1.43,132.393,0.0
2019-09-03,12.0892,6100.0,66.7831,364.9811,70.5163,334.6443,110.7204,14.02,25.0001,,181.4018,0.084,141.1563,749.3183,364.8084,343.4892,227.7259,1.46,130.8131,0.0
2019-09-04,12.1302,6080.0,67.4296,366.9291,69.759,331.9954,111.1443,13.86,24.9184,,183.7097,0.084,144.1085,760.0696,363.5476,340.7702,226.8293,1.5,130.8131,0.0
2019-09-05,12.1712,6040.0,70.524,373.7082,69.759,330.2295,109.8727,13.9,24.755,,182.7865,0.083,147.4299,779.2349,365.2287,338.9576,227.7259,1.49,132.709,0.0
2019-09-06,12.0892,6100.0,69.5541,375.7342,69.8431,337.7347,109.9574,13.98,24.755,,181.8633,0.083,147.7989,773.6256,364.8084,346.6612,227.7259,1.45,133.5779,0.0
2019-09-09,12.1712,6060.0,72.6947,381.0328,71.0212,351.4207,108.2619,15.2,25.0001,,180.9402,0.0745,150.5667,791.3886,372.7939,360.7089,227.7259,1.5,135.3157,0.0
2019-09-10,12.1302,6100.0,73.6184,381.9678,71.5261,359.8089,106.0576,14.96,24.8367,,180.017,0.0805,150.9357,802.6073,371.1127,369.3188,227.7259,1.44,137.7645,0.0
2019-09-11,12.1302,6100.0,74.9577,385.3964,70.9371,359.3674,104.9555,14.9,24.9184,,181.4018,0.0875,154.6261,814.7609,372.7939,368.8657,227.7259,1.44,139.6604,0.0
2019-09-12,12.1302,6100.0,73.8031,382.4354,70.2639,353.1866,105.1251,14.96,24.9184,,180.9402,0.0865,154.9951,818.5005,370.6924,362.5215,226.8293,1.42,138.8705,0.0
2019-09-13,12.1712,6100.0,75.281,382.5912,70.9371,359.3674,104.2773,15.26,25.4086,,181.4018,0.0865,157.5784,839.0682,368.591,368.8657,226.8293,1.42,139.0284,0.0
2019-09-16,12.1712,6060.0,74.4035,376.9809,70.5163,364.2237,103.1752,15.16,25.3269,,181.4018,0.085,154.6261,839.0682,367.3302,373.8503,226.8293,1.46,137.4486,0.0
2019-09-17,12.1712,6080.0,72.7871,377.2926,70.2639,359.3674,103.3447,15.32,25.2452,,181.8633,0.0865,154.9951,828.3169,365.2287,368.8657,227.7259,1.4,137.6066,0.0
2019-09-18,12.1712,6080.0,73.018,377.2926,69.4224,360.6918,104.5316,15.94,25.3269,,180.9402,0.093,153.519,826.4471,363.1273,370.2251,227.7259,1.4,137.3696,0.0
2019-09-19,12.1712,6080.0,73.1565,377.9939,70.1797,359.8089,104.7012,16.7,25.2452,,180.9402,0.091,154.257,827.8495,366.0693,369.3188,227.7259,1.4,137.9225,0.0
2019-09-20,12.2121,6100.0,71.4939,377.2926,70.5163,348.7718,104.7012,16.66,25.3269,,182.3249,0.09,152.4119,820.3703,368.1707,357.99,227.7259,1.32,138.9494,0.0
2019-09-23,12.1712,6080.0,70.0622,374.2537,70.5163,339.0592,106.1424,15.92,25.1635,,181.8633,0.092,150.3822,801.6724,366.0693,348.0207,227.7259,1.34,139.9764,0.0
2019-09-24,12.2121,6080.0,71.5863,369.5005,70.2639,336.4103,105.4642,16.98,25.4086,,182.3249,0.093,151.4893,799.8026,365.649,345.3018,228.6224,1.35,139.0284,0.0
2019-09-25,12.2121,6080.0,71.2168,364.8253,69.759,338.6177,106.2272,16.86,25.3269,,182.7865,0.09,149.275,793.7258,366.4896,347.5675,228.6224,1.32,138.7125,0.0
2019-09-26,12.2121,6100.0,71.032,366.2278,70.1797,336.4103,107.2445,17.46,25.572,,182.7865,0.09,149.8286,801.6724,369.4316,345.3018,228.6224,1.32,140.3713,0.0
2019-09-27,12.2531,6060.0,72.4638,368.0979,70.0114,342.1495,106.7359,16.7,25.3269,,182.3249,0.093,149.8286,803.5422,369.0113,351.1927,227.7259,1.32,141.0033,0.0
2019-09-30,12.2531,6080.0,73.526,371.7602,70.0956,344.357,107.4141,17.44,25.572,,182.3249,0.093,149.8286,808.2167,368.1707,353.4585,227.7259,1.32,141.2403,0.0
2019-10-01,12.2531,6080.0,73.2951,368.5655,69.0017,343.9155,106.9902,17.48,25.572,,182.3249,0.092,148.1679,803.0747,364.8084,353.0054,227.7259,1.32,140.1343,0.0
2019-10-02,12.2531,6060.0,72.0481,361.5526,69.4224,334.2029,106.7359,16.96,24.9184,,180.9402,0.082,146.3228,788.5839,358.5041,343.036,227.7259,1.3,138.3965,0.0
2019-10-03,12.1712,6040.0,71.8634,359.6825,68.8334,331.554,106.9902,17.5,25.1635,,180.4786,0.0755,146.1382,783.9094,358.9244,340.3171,228.6224,1.3,137.7645,0.0
2019-10-04,12.2531,6060.0,72.6485,362.3318,68.4126,334.2029,108.6858,17.72,24.9184,,181.4018,0.075,147.7989,789.0513,358.9244,343.036,228.6224,1.3,138.7915,0.0
2019-10-07,12.2531,6080.0,71.7248,364.5915,68.4126,342.1495,109.9574,17.6,25.7354,,181.4018,0.0745,148.906,794.1932,358.0839,351.1927,229.519,1.32,140.4503,0.0
2019-10-08,12.2941,6080.0,70.7088,363.2668,69.0017,349.6548,109.2792,17.18,25.4086,,181.4018,0.077,145.5847,781.5722,358.0839,358.8963,229.519,1.28,139.5024,0.0
2019-10-09,12.2941,6080.0,71.6786,363.111,68.1602,338.1762,110.127,17.18,25.2452,,180.9402,0.0755,146.6918,785.7792,359.765,347.1144,229.519,1.28,139.7394,0.0
2019-10-10,12.2531,6100.0,73.018,366.6954,68.9175,353.1866,109.7879,17.5,25.0818,,182.3249,0.07,147.9834,804.4771,363.9679,362.5215,229.519,1.28,140.2923,0.0
2019-10-11,12.2531,6040.0,75.3272,375.6563,68.1602,360.2504,109.7879,17.5,25.4903,,182.7865,0.068,151.6738,831.1216,368.591,369.772,229.519,1.19,143.1361,0.0
2019-10-14,12.3351,6100.0,74.4035,374.1758,68.5809,350.9792,109.7031,17.34,25.7354,,182.7865,0.06,151.6738,829.2518,365.649,360.2558,230.4155,1.27,142.2672,0.0
2019-10-15,12.2941,6040.0,74.3573,376.903,69.5907,366.4311,109.1944,17.24,25.6537,,180.4786,0.06,152.0428,843.7427,367.7504,376.1161,229.519,1.13,142.9781,0.0
2019-10-16,12.3351,6120.0,75.3272,377.916,69.0017,353.6281,109.364,16.94,25.572,,180.4786,0.0595,153.3344,854.494,366.9099,362.9747,230.4155,1.2,141.6352,0.0
2019-10-17,12.3351,6120.0,75.5581,381.9678,68.6651,354.0696,110.2118,17.28,25.6537,,180.9402,0.066,152.7809,852.1567,364.8084,363.4278,230.4155,1.1,142.5041,0.0
2019-10-18,12.3351,6120.0,76.4818,380.1757,68.2443,360.6918,110.4661,17.28,25.7354,,181.8633,0.06,151.4893,852.1567,363.1273,370.2251,231.3121,1.15,142.0302,0.0
2019-10-21,12.3351,6100.0,81.285,381.4224,69.0858,367.3141,110.2118,17.48,25.8988,,180.9402,0.063,158.87,868.5174,365.2287,377.0224,231.3121,1.09,145.8219,0.0
2019-10-22,12.3761,6080.0,79.761,379.5523,68.6651,362.4578,110.0422,17.48,25.8171,,182.7865,0.069,156.2867,860.1033,365.649,372.0377,231.3121,1.05,144.716,0.0
2019-10-23,12.3351,6080.0,80.3152,381.0328,68.6651,362.0163,109.7031,17.44,25.9805,,181.4018,0.066,155.7332,849.352,362.2867,371.5846,231.3121,1.1,144.637,0.0
2019-10-24,12.3761,6080.0,80.5461,382.7471,68.5809,354.0696,109.8727,17.48,25.9805,,180.9402,0.069,156.1022,863.8429,361.4461,363.4278,231.3121,1.0,145.2689,0.0
2019-10-25,12.3761,6100.0,80.5923,380.4873,68.3285,365.1067,109.1944,17.54,25.8988,,181.4018,0.068,158.1319,879.7361,364.3882,374.7566,231.3121,0.99,142.8201,0.0
2019-10-28,12.3351,6020.0,81.8393,385.6301,68.5809,370.4045,108.9401,17.2,26.1439,,181.4018,0.068,160.3461,887.6827,371.533,380.1945,230.4155,1.0,144.716,0.0
2019-10-29,12.3761,6040.0,81.9316,386.7989,69.0858,370.846,109.7879,17.0,26.4707,,181.8633,0.066,156.6558,884.4106,369.4316,380.6476,231.3121,0.99,144.163,0.0
2019-10-30,12.3351,6060.0,80.9618,386.3314,69.1699,382.766,110.0422,17.24,26.5524,,180.4786,0.07,156.4712,881.6059,366.0693,392.8827,232.2086,0.965,144.558,0.0
2019-10-31,12.3351,6020.0,80.5923,384.3055,69.3382,387.6223,110.6357,17.46,26.7975,,182.3249,0.0645,156.6558,878.8012,362.707,397.8674,232.2086,0.92,143.926,0.0
2019-11-01,12.3351,6040.0,81.9316,386.4873,70.1797,385.4149,110.7204,17.36,26.2256,,181.4018,0.069,156.8403,892.8247,363.5476,395.6016,231.3121,0.985,144.084,0.0
2019-11-04,12.3351,6120.0,83.7328,389.0586,69.5907,387.6223,110.89,17.34,25.8988,,182.3249,0.0675,158.87,910.5877,369.0113,397.8674,229.519,0.985,143.926,0.0
2019-11-05,12.3351,6100.0,84.9336,393.656,70.6846,387.6223,109.364,17.26,26.1439,,182.7865,0.0685,157.0248,925.0785,371.9533,397.8674,229.519,0.985,144.9529,0.0
2019-11-06,12.3351,6060.0,84.4256,394.7469,70.2639,387.6223,109.6183,17.3,26.5524,,182.7865,0.0685,157.3938,916.197,370.6924,397.8674,231.3121,0.985,145.7429,0.0
2019-11-07,12.3351,6060.0,85.5802,396.1494,70.8529,392.4786,108.8553,17.3,26.1439,,181.8633,0.0675,160.5306,928.3507,369.8519,402.8521,231.3121,0.88,147.4017,0.0
2019-11-08,12.3351,6120.0,85.6264,388.8249,71.442,388.5053,109.6183,17.3,25.8988,,180.4786,0.065,158.1319,919.4692,369.8519,398.7737,232.2086,0.88,146.3748,0.0
2019-11-11,12.3351,6080.0,86.3192,389.7599,71.6103,395.1275,109.6183,17.06,26.2256,,180.9402,0.07,157.7629,922.7413,367.7504,405.571,233.1052,0.9,147.3227,0.0
2019-11-12,12.417,6080.0,86.5039,390.2275,71.0212,404.8402,111.4834,17.1,26.2256,,180.4786,0.069,156.6558,913.8598,371.533,415.5403,233.1052,0.88,146.9278,0.0
2019-11-13,12.417,6100.0,85.9497,385.2405,70.4322,397.335,112.0769,17.12,26.1439,,180.4786,0.07,158.6855,901.7062,367.7504,407.8367,233.1052,0.98,143.0571,0.0
2019-11-14,12.3351,6100.0,85.7188,382.3574,71.1054,399.1009,110.2966,16.88,26.1439,,180.4786,0.0745,156.8403,898.434,366.0693,409.6493,233.1052,0.93,138.3965,0.0
2019-11-15,12.458,6140.0,87.0581,386.0197,70.6005,400.4253,109.4488,16.84,26.0622,,180.4786,0.0735,157.7629,903.1085,367.3302,411.0088,233.1052,0.85,139.8974,0.0
2019-11-18,12.458,6140.0,86.5039,384.9288,69.5065,399.1009,110.6357,17.0,25.7354,,181.4018,0.0725,157.0248,899.8364,369.0113,409.6493,233.1052,0.95,138.0805,0.0
2019-11-19,12.458,6140.0,86.5963,386.9548,69.3382,394.6861,111.2291,17.0,25.6537,,180.4786,0.0725,156.6558,908.2504,370.6924,405.1178,234.8983,0.77,139.2654,0.0
2019-11-20,12.499,6140.0,86.9196,387.5002,69.2541,403.5157,111.0596,16.74,25.6537,,180.9402,0.072,158.6855,908.7179,370.6924,414.1809,234.8983,0.94,138.0805,0.0
2019-11-21,12.499,6160.0,87.6124,384.6172,68.8334,399.5424,110.2966,16.86,25.8988,,181.4018,0.072,163.6674,912.4575,368.1707,410.1025,234.8983,0.84,138.2385,0.0
2019-11-22,12.458,6220.0,85.9497,385.9418,68.9175,396.452,109.364,16.56,25.8988,,182.3249,0.073,161.0842,913.3923,366.0693,406.9304,233.1052,0.845,138.3965,0.0
2019-11-25,12.499,6280.0,86.8734,385.3964,68.4968,399.1009,109.4488,16.26,25.9805,,181.4018,0.071,163.2984,924.6111,370.6924,409.6493,234.8983,0.845,137.7645,0.0
2019-11-26,12.499,6360.0,86.8734,384.6172,68.7492,402.1913,111.3139,16.76,26.1439,,181.8633,0.0735,162.9294,929.753,366.4896,412.8214,234.8983,0.845,137.8435,0.0
2019-11-27,12.499,6300.0,86.6425,386.7989,69.0858,401.3083,111.1443,16.76,25.7354,,181.8633,0.073,161.0842,928.8181,369.8519,411.9151,235.7949,0.85,137.5276,0.0
2019-11-28,12.3761,6280.0,85.9497,388.3574,69.1699,403.5157,110.6357,16.2,25.6537,,181.4018,0.074,160.5306,926.9483,374.0547,414.1809,235.7949,0.84,138.4755,0.0
2019-11-29,12.499,6260.0,85.6264,386.3314,68.9175,396.8935,110.2966,16.16,25.6537,,180.4786,0.074,159.4235,915.7296,372.7939,407.3836,235.7949,0.84,137.2906,0.0
2019-12-02,12.499,6220.0,84.8413,385.0068,68.5809,396.8935,109.7879,16.5,25.7354,,179.5554,0.0745,159.4235,909.1853,368.1707,407.3836,236.6914,0.865,137.1326,0.0
2019-12-03,12.499,6160.0,84.1023,378.9289,67.9077,394.6861,109.8727,16.48,25.8988,,180.9402,0.0745,156.4712,898.9015,367.3302,405.1178,236.6914,0.87,135.3157,0.0
2019-12-04,12.499,6160.0,85.2569,383.4483,68.4968,396.8935,110.4661,16.9,26.0622,,180.9402,0.0745,161.8223,918.5343,369.8519,407.3836,237.588,0.87,136.5796,0.0
2019-12-05,12.54,6180.0,86.4115,382.2795,68.2443,398.6594,110.0422,16.26,26.4707,,180.017,0.0745,163.2984,923.2087,372.3736,409.1962,237.588,0.86,136.3427,0.0
2019-12-06,12.622,6140.0,87.1967,386.8769,68.6651,403.0742,110.89,16.34,26.389,,180.9402,0.0745,164.9591,919.9366,372.7939,413.7277,238.4846,0.75,137.3696,0.0
2019-12-09,12.6629,6200.0,86.1806,385.2405,68.8334,405.7231,110.8052,17.04,26.1439,,180.9402,0.0745,165.5126,916.197,371.533,416.4466,239.3811,0.71,138.2385,0.0
2019-12-10,12.2941,6180.0,85.6264,382.4354,68.3285,414.9943,110.4661,17.06,26.3073,,180.4786,0.0745,166.2507,907.3155,370.2722,425.9628,239.3811,0.72,136.8166,0.0
2019-12-11,12.417,6240.0,86.0421,381.9678,68.4126,419.4091,111.1443,17.0,25.9805,,179.5554,0.07,166.0662,909.6528,370.6924,430.4943,239.3811,0.75,135.8687,0.0
2019-12-12,12.417,6200.0,87.0581,384.2275,69.0017,421.1751,111.2291,17.78,26.5524,,179.0939,0.07,165.5126,930.6879,374.8953,432.3069,239.3811,0.9,137.2116,0.0
2019-12-13,12.581,6220.0,87.2429,380.5653,68.5809,426.9143,108.6858,17.78,26.5524,,180.9402,0.0745,167.3578,940.5043,370.6924,438.1979,246.5536,0.835,137.5276,0.0
2019-12-16,12.581,6240.0,87.7047,384.2275,68.6651,423.3825,109.0249,18.0,26.9609,,180.9402,0.074,167.9114,942.3741,374.0547,434.5727,251.0364,0.835,138.2385,0.0
2019-12-17,12.581,6200.0,87.2429,386.3314,68.3285,423.824,109.6183,17.6,26.5524,,181.4018,0.0685,166.2507,920.4041,379.0982,435.0259,252.8295,0.82,138.7125,0.0
2019-12-18,12.622,6200.0,86.6425,386.721,69.3382,423.824,111.5682,17.5,26.9609,,179.5554,0.069,166.2507,905.9132,379.9387,435.0259,251.9329,0.835,138.6335,0.0
2019-12-19,12.6629,6220.0,86.273,382.5133,69.0017,413.6698,112.5856,17.06,26.9609,,180.017,0.065,165.6971,899.3689,382.8807,424.6034,251.9329,0.795,138.1595,0.0
2019-12-20,12.6629,6280.0,85.9497,381.812,69.9273,423.3825,112.7551,17.0,26.8792,,181.4018,0.072,165.3281,911.99,378.6779,434.5727,251.0364,0.79,138.2385,0.0
2019-12-23,12.54,6280.0,86.8272,384.773,70.2639,424.7069,113.0095,17.26,27.2877,,180.9402,0.07,167.9114,928.3507,382.0402,435.9322,251.9329,0.74,139.0284,0.0
2019-12-27,12.581,6260.0,87.2429,380.5653,70.6846,422.941,114.7898,17.5,27.2877,,180.017,0.073,173.4469,930.2205,382.0402,434.1195,252.8295,0.74,139.2654,0.0
2019-12-30,12.581,6320.0,85.9959,378.5393,70.6005,422.4995,113.2638,17.52,27.206,,179.5554,0.073,171.9708,919.0017,378.6779,433.6664,252.8295,0.8,138.2385,0.0
2020-01-03,12.499,6380.0,86.1806,380.4094,70.9371,421.6165,116.1463,17.54,27.7779,,180.9402,0.073,170.1256,922.7413,384.1416,432.7601,251.9329,0.77,139.3444,0.0
2020-01-06,12.458,6300.0,86.5039,377.2926,70.4322,420.7336,115.468,17.9,27.5328,,181.8633,0.0715,170.4946,924.1436,380.7793,431.8538,253.7261,0.79,138.7125,0.0
2020-01-07,12.581,0.0,86.6887,379.2406,71.3578,421.1751,116.231,18.5,27.3694,,180.9402,0.07,173.6314,926.4809,382.4605,432.3069,255.5192,0.79,139.1074,0.0
2020-01-08,12.54,0.0,87.8433,380.7211,70.8529,418.5262,115.8919,19.92,27.206,,181.4018,0.07,169.3875,918.0668,382.4605,429.588,251.0364,0.785,139.5024,0.0
2020-01-09,12.6629,0.0,86.4577,380.799,70.9371,422.058,116.4006,20.8,27.1243,,180.017,0.07,166.8043,921.8064,385.8228,433.2132,248.3467,0.785,139.0284,0.0
2020-01-10,12.6629,0.0,85.8573,379.1627,70.8529,426.9143,116.994,20.75,27.2877,,181.8633,0.073,159.239,921.339,382.0402,438.1979,247.4501,0.785,139.0284,0.0
2020-01-13,12.622,0.0,85.534,378.7731,70.0114,429.1218,118.0962,21.8,27.2877,,182.7865,0.073,158.3164,922.2738,385.8228,440.4637,246.5536,0.785,138.8705,0.0
2020-01-14,12.581,0.0,86.9196,380.9549,70.0114,427.7973,117.5875,21.85,27.2877,,181.8633,0.073,159.4235,924.1436,385.8228,439.1042,246.5536,0.785,139.8974,0.0
2020-01-15,12.622,0.0,85.765,376.7471,69.5065,424.7069,117.9266,21.5,27.6145,,181.4018,0.0695,160.1616,910.1202,386.6633,435.9322,246.5536,0.73,137.7645,0.0
2020-01-16,12.581,0.0,86.5501,376.6692,69.9273,422.058,117.757,21.05,27.5328,,181.8633,0.07,158.5009,917.5994,386.6633,433.2132,246.5536,0.73,137.7645,0.0
2020-01-17,12.54,0.0,86.9658,380.4094,69.6748,422.941,119.2831,21.5,27.6145,,180.9402,0.0695,159.239,924.1436,389.185,434.1195,251.0364,0.72,139.4234,0.0
2020-01-20,12.54,0.0,86.8272,384.2275,69.5065,423.3825,119.7069,21.95,27.7779,,180.9402,0.066,160.1616,928.8181,387.0836,434.5727,251.0364,0.77,141.1613,0.0
2020-01-21,12.499,0.0,86.1344,384.1496,69.5065,419.4091,120.5547,22.95,27.6145,,180.9402,0.066,156.6558,924.6111,387.9242,430.4943,251.0364,0.68,140.3713,0.0
2020-01-22,12.54,0.0,84.9798,385.0847,69.8431,423.3825,121.5721,23.0,27.3694,,183.7097,0.07,156.2867,920.8715,384.9822,434.5727,251.9329,0.68,140.3713,0.0
2020-01-23,12.622,0.0,83.6405,384.2275,69.5907,423.3825,123.2676,23.9,27.3694,,184.1713,0.0725,157.5784,907.3155,387.0836,434.5727,254.6226,0.68,138.6335,0.0
2020-01-24,12.581,0.0,85.8111,389.3703,69.5065,418.5262,123.1829,23.75,27.206,,184.6328,0.066,158.87,921.339,386.6633,429.588,256.4157,0.67,140.3713,0.0
2020-01-27,12.622,0.0,83.9638,380.877,69.0017,412.7869,121.4025,22.1,26.8792,,184.6328,0.0695,159.239,890.9549,383.301,423.6971,257.3123,0.5,137.6855,0.0
2020-01-28,12.6629,0.0,85.4879,385.1626,69.0858,414.5528,121.1482,22.6,26.9609,,184.6328,0.0695,162.3758,901.7062,385.8228,425.5097,258.2088,0.555,138.9494,0.0
2020-01-29,12.622,0.0,86.781,386.2535,69.2541,407.9306,122.759,23.25,27.4511,,184.6328,0.0665,163.6674,909.1853,389.185,418.7124,258.2088,0.67,140.0554,0.0
2020-01-30,12.6629,0.0,85.3955,382.6691,69.0858,402.1913,122.9285,23.35,26.8792,,187.4023,0.067,163.6674,898.9015,387.9242,412.8214,261.7951,0.7,139.3444,0.0
2020-01-31,12.6629,0.0,83.1786,378.2276,68.9175,395.1275,123.6067,22.7,26.7158,,188.3255,0.02,160.5306,886.7478,385.8228,405.571,263.5882,0.64,137.6855,0.0
2020-02-03,12.6629,0.0,84.1023,380.9549,69.1699,389.8297,124.9632,22.15,27.5328,,186.4792,0.018,159.9771,881.6059,387.0836,400.1332,268.9675,0.498,138.3175,0.0
2020-02-04,12.6629,0.0,85.5802,385.4743,70.5163,391.5957,125.3023,22.75,27.6962,,188.3255,0.017,161.8223,898.9015,389.185,401.9458,269.8641,0.63,140.1343,0.0
2020-02-05,13.0318,0.0,86.5501,393.656,71.0212,392.0372,124.7936,23.2,27.6962,,186.4792,0.016,164.0365,916.197,390.8662,402.3989,270.7607,0.68,142.3462,0.0
2020-02-06,13.1137,0.0,86.3192,394.4352,72.7883,401.7498,124.7936,22.0,28.2681,,186.4792,0.0195,160.7152,907.783,392.5473,412.3683,272.5538,0.5,141.8722,0.0
2020-02-07,13.1957,0.0,85.0722,394.4352,74.7237,411.4624,124.4545,21.4,28.5949,,188.3255,0.026,155.9177,884.4106,397.1705,422.3376,270.7607,0.5,142.3462,0.0
2020-02-10,13.1957,0.0,85.9497,393.1884,74.5554,419.4091,125.4719,21.8,29.4119,,188.3255,0.024,154.4415,892.3572,392.127,430.4943,272.5538,0.65,142.2672,0.0
2020-02-11,13.3186,0.0,87.52,396.4611,75.5652,400.8668,125.9805,21.6,30.0655,,187.4023,0.0235,157.9474,905.9132,394.2285,411.462,272.5538,0.5,142.3462,0.0
2020-02-12,13.2776,0.0,88.0742,396.617,75.1445,390.7127,125.8958,22.05,29.8204,,187.4023,0.023,158.87,907.783,405.5762,401.0395,272.5538,0.52,142.0302,0.0
